ID,Calories,Age,Duration,Heart_Rate,Body_Temp
2901,118.0,41,19.0,104.0,40.2
2902,103.0,24,21.0,100.0,40.1
2903,139.0,21,29.0,100.0,40.7
2904,16.0,22,4.0,87.0,38.5
2905,38.0,63,9.0,83.0,39.8
2906,228.0,77,28.0,104.0,41.1
2907,162.0,74,21.0,102.0,40.5
2908,7.0,20,2.0,83.0,37.9
2909,134.0,57,22.0,101.0,40.8
2910,85.0,22,20.0,98.0,40.4
2911,78.0,38,14.0,99.0,40.4
2912,41.0,50,10.0,85.0,40.0
2913,179.0,33,29.0,106.0,40.3
2914,84.0,32,17.0,98.0,40.3
2915,128.0,57,18.0,103.0,40.4
2916,65.0,33,12.0,97.0,40.0
2917,42.0,27,10.0,90.0,39.7
2918,117.0,33,23.0,96.0,40.4
2919,137.0,40,20.0,105.0,40.8
2920,189.0,20,29.0,110.0,41.1
2921,36.0,63,7.0,92.0,39.4
2922,130.0,75,22.0,99.0,40.5
2923,68.0,30,14.0,98.0,39.9
2924,55.0,21,13.0,90.0,39.8
2925,164.0,22,28.0,105.0,40.9
2926,33.0,56,8.0,87.0,39.6
2927,183.0,28,28.0,111.0,40.8
2928,39.0,72,9.0,83.0,40.1
2929,77.0,24,18.0,94.0,40.7
2930,56.0,29,13.0,94.0,40.1
2931,18.0,26,9.0,80.0,39.7
2932,73.0,26,16.0,98.0,40.2
2933,138.0,23,25.0,104.0,40.9
2934,117.0,38,19.0,105.0,40.5
2935,156.0,59,24.0,104.0,40.9
2936,77.0,41,15.0,96.0,39.9
2937,124.0,33,22.0,101.0,40.7
2938,151.0,54,23.0,101.0,40.9
2939,58.0,20,12.0,101.0,40.2
2940,54.0,24,16.0,91.0,39.7
2941,133.0,23,23.0,108.0,40.6
2942,7.0,30,4.0,80.0,38.8
2943,136.0,53,20.0,109.0,40.5
2944,58.0,21,16.0,94.0,40.3
2945,159.0,59,24.0,106.0,40.8
2946,156.0,31,25.0,106.0,40.9
2947,73.0,73,13.0,97.0,40.3
2948,155.0,48,28.0,99.0,40.6
2949,111.0,29,21.0,99.0,40.6
2950,23.0,21,6.0,87.0,39.0
2951,10.0,26,4.0,76.0,38.8
2952,63.0,70,9.0,100.0,40.0
2953,13.0,29,5.0,85.0,39.2
2954,30.0,38,8.0,84.0,39.9
2955,60.0,42,11.0,98.0,39.9
2956,125.0,33,23.0,98.0,40.7
2957,188.0,32,26.0,111.0,40.7
2958,50.0,56,11.0,88.0,39.9
2959,176.0,36,29.0,105.0,41.2
2960,58.0,20,12.0,96.0,39.8
2961,90.0,31,21.0,94.0,40.6
2962,85.0,69,18.0,86.0,40.6
2963,15.0,31,7.0,80.0,39.5
2964,54.0,31,10.0,99.0,39.8
2965,34.0,27,8.0,90.0,39.3
2966,115.0,27,24.0,99.0,40.7
2967,39.0,29,9.0,90.0,39.6
2968,98.0,32,19.0,99.0,40.7
2969,72.0,21,17.0,97.0,40.1
2970,196.0,46,27.0,109.0,40.8
2971,116.0,31,24.0,94.0,40.4
2972,60.0,24,12.0,96.0,40.1
2973,158.0,26,28.0,105.0,40.6
2974,223.0,58,29.0,107.0,41.0
2975,60.0,50,13.0,87.0,39.9
2976,91.0,26,15.0,103.0,40.1
2977,8.0,47,2.0,86.0,38.1
2978,169.0,47,24.0,109.0,40.6
2979,181.0,47,30.0,104.0,40.7
2980,78.0,54,13.0,101.0,40.0
2981,193.0,46,27.0,114.0,40.7
2982,17.0,21,4.0,88.0,38.7
2983,105.0,21,21.0,102.0,40.3
2984,169.0,24,29.0,103.0,41.1
2985,148.0,24,27.0,105.0,41.0
2986,18.0,33,5.0,83.0,39.3
2987,73.0,33,16.0,90.0,40.3
2988,19.0,63,4.0,86.0,39.1
2989,192.0,56,28.0,103.0,40.7
2990,60.0,72,12.0,85.0,40.1
2991,86.0,73,15.0,98.0,40.6
2992,161.0,58,27.0,101.0,41.2
2993,155.0,42,23.0,107.0,40.3
2994,43.0,23,15.0,88.0,40.0
2995,109.0,26,19.0,102.0,40.2
2996,47.0,24,16.0,87.0,40.1
2997,164.0,22,24.0,112.0,40.9
2998,62.0,24,11.0,100.0,40.3
2999,141.0,34,24.0,102.0,40.7
3000,49.0,68,10.0,85.0,40.1
3001,44.0,32,10.0,89.0,39.6
3002,53.0,67,10.0,89.0,39.9
3003,47.0,73,8.0,90.0,39.5
3004,28.0,46,7.0,87.0,39.2
3005,177.0,60,25.0,102.0,40.8
3006,4.0,28,2.0,82.0,38.5
3007,57.0,39,13.0,91.0,39.8
3008,71.0,25,15.0,96.0,39.9
3009,157.0,78,20.0,102.0,40.4
3010,135.0,44,21.0,103.0,40.2
3011,183.0,50,26.0,111.0,40.5
3012,91.0,34,17.0,98.0,40.1
3013,100.0,70,16.0,94.0,40.5
3014,22.0,26,6.0,83.0,38.9
3015,108.0,31,20.0,101.0,40.5
3016,23.0,27,6.0,83.0,39.2
3017,98.0,69,15.0,95.0,40.4
3018,13.0,35,4.0,84.0,38.8
3019,135.0,73,19.0,98.0,40.6
3020,37.0,53,7.0,95.0,39.9
3021,58.0,61,14.0,82.0,40.2
3022,70.0,45,11.0,99.0,39.7
3023,178.0,33,26.0,111.0,40.3
3024,39.0,41,9.0,90.0,39.6
3025,5.0,26,3.0,77.0,38.4
3026,29.0,22,9.0,90.0,39.6
3027,158.0,40,26.0,103.0,41.1
3028,107.0,26,18.0,104.0,40.0
3029,121.0,33,22.0,99.0,40.7
3030,106.0,24,20.0,101.0,40.9
3031,112.0,27,18.0,107.0,40.6
3032,41.0,39,11.0,84.0,39.8
3033,171.0,41,25.0,109.0,40.5
3034,28.0,25,8.0,91.0,39.5
3035,38.0,26,11.0,89.0,40.0
3036,91.0,37,17.0,96.0,40.4
3037,75.0,39,13.0,100.0,40.0
3038,8.0,32,2.0,84.0,38.3
3039,166.0,45,26.0,107.0,40.9
3040,118.0,76,16.0,110.0,40.5
3041,54.0,22,14.0,92.0,40.2
3042,142.0,44,22.0,106.0,40.6
3043,13.0,34,4.0,79.0,38.9
3044,43.0,20,10.0,91.0,40.0
3045,53.0,42,13.0,84.0,40.0
3046,11.0,49,3.0,81.0,38.5
3047,246.0,64,28.0,112.0,41.0
3048,171.0,34,26.0,109.0,40.9
3049,152.0,27,24.0,109.0,40.6
3050,238.0,60,30.0,117.0,40.9
3051,7.0,50,2.0,81.0,37.9
3052,171.0,41,27.0,103.0,41.3
3053,62.0,24,13.0,93.0,39.9
3054,150.0,59,22.0,101.0,40.8
3055,3.0,28,1.0,86.0,37.7
3056,66.0,35,14.0,93.0,40.2
3057,164.0,50,26.0,102.0,40.6
3058,208.0,22,30.0,115.0,41.2
3059,88.0,30,16.0,102.0,40.4
3060,152.0,24,23.0,112.0,40.4
3061,37.0,27,8.0,91.0,39.4
3062,128.0,43,22.0,102.0,40.6
3063,23.0,31,12.0,79.0,40.3
3064,80.0,59,14.0,92.0,40.4
3065,42.0,22,10.0,93.0,39.6
3066,14.0,44,4.0,85.0,38.5
3067,184.0,58,23.0,108.0,40.5
3068,98.0,50,20.0,90.0,40.6
3069,48.0,60,9.0,92.0,39.4
3070,159.0,48,26.0,104.0,40.6
3071,99.0,27,20.0,98.0,40.5
3072,140.0,40,21.0,109.0,40.6
3073,137.0,29,22.0,105.0,40.7
3074,129.0,58,21.0,101.0,40.5
3075,186.0,42,28.0,108.0,41.0
3076,108.0,41,19.0,99.0,40.3
3077,61.0,61,13.0,86.0,40.3
3078,93.0,44,16.0,97.0,40.4
3079,35.0,35,10.0,85.0,39.7
3080,82.0,73,15.0,95.0,40.1
3081,74.0,24,18.0,96.0,40.4
3082,16.0,22,4.0,88.0,39.0
3083,43.0,31,11.0,92.0,40.2
3084,13.0,42,4.0,83.0,39.0
3085,188.0,54,29.0,107.0,40.9
3086,95.0,28,18.0,100.0,40.5
3087,16.0,67,3.0,92.0,38.5
3088,7.0,52,2.0,81.0,37.9
3089,115.0,59,17.0,101.0,40.5
3090,102.0,48,18.0,102.0,40.3
3091,7.0,25,3.0,83.0,38.5
3092,51.0,58,11.0,87.0,39.9
3093,42.0,53,8.0,94.0,39.5
3094,61.0,29,15.0,88.0,40.3
3095,97.0,38,19.0,95.0,40.2
3096,3.0,32,1.0,76.0,37.7
3097,114.0,22,23.0,100.0,40.5
3098,7.0,41,2.0,83.0,38.5
3099,100.0,22,21.0,100.0,40.7
3100,28.0,32,8.0,88.0,39.5
3101,73.0,27,14.0,98.0,39.8
3102,17.0,31,4.0,93.0,39.1
3103,44.0,63,8.0,94.0,39.9
3104,152.0,32,26.0,104.0,40.9
3105,125.0,20,21.0,105.0,40.3
3106,175.0,45,27.0,102.0,40.8
3107,168.0,22,29.0,108.0,40.8
3108,122.0,42,20.0,100.0,40.3
3109,53.0,30,13.0,95.0,40.1
3110,70.0,47,15.0,91.0,40.1
3111,28.0,62,8.0,79.0,39.3
3112,47.0,57,12.0,83.0,40.1
3113,24.0,60,5.0,87.0,39.1
3114,195.0,64,26.0,103.0,40.3
3115,187.0,60,24.0,109.0,40.6
3116,181.0,30,25.0,113.0,40.7
3117,156.0,79,24.0,100.0,40.7
3118,126.0,76,18.0,98.0,40.1
3119,28.0,60,6.0,86.0,39.5
3120,11.0,23,3.0,84.0,38.2
3121,3.0,49,1.0,80.0,37.8
3122,124.0,27,22.0,102.0,40.7
3123,153.0,35,26.0,101.0,40.6
3124,7.0,56,2.0,76.0,38.8
3125,186.0,24,29.0,110.0,40.9
3126,61.0,33,14.0,89.0,40.4
3127,133.0,35,22.0,104.0,40.5
3128,182.0,64,27.0,107.0,40.4
3129,83.0,31,19.0,94.0,40.4
3130,54.0,33,11.0,95.0,40.0
3131,147.0,30,24.0,105.0,40.8
3132,142.0,35,24.0,104.0,40.4
3133,76.0,23,15.0,102.0,40.3
3134,73.0,51,14.0,95.0,40.4
3135,146.0,76,23.0,100.0,40.7
3136,141.0,33,23.0,106.0,40.9
3137,257.0,74,29.0,109.0,41.0
3138,53.0,32,12.0,92.0,39.9
3139,17.0,41,5.0,86.0,39.1
3140,70.0,52,13.0,94.0,40.2
3141,165.0,50,27.0,100.0,40.9
3142,116.0,61,17.0,102.0,40.4
3143,42.0,31,10.0,88.0,40.0
3144,38.0,31,9.0,91.0,39.7
3145,156.0,48,23.0,110.0,40.4
3146,33.0,32,7.0,93.0,39.5
3147,125.0,70,23.0,93.0,40.2
3148,12.0,61,3.0,82.0,38.8
3149,172.0,33,28.0,106.0,41.1
3150,140.0,32,28.0,96.0,40.6
3151,74.0,37,13.0,101.0,39.7
3152,86.0,27,16.0,99.0,40.3
3153,140.0,43,22.0,106.0,40.8
3154,34.0,23,8.0,88.0,39.4
3155,64.0,32,14.0,91.0,40.3
3156,74.0,22,16.0,94.0,40.3
3157,146.0,25,23.0,108.0,40.8
3158,77.0,27,16.0,100.0,40.5
3159,155.0,42,23.0,106.0,41.0
3160,91.0,35,16.0,100.0,40.0
3161,127.0,26,24.0,100.0,40.8
3162,14.0,24,3.0,93.0,38.6
3163,94.0,36,19.0,95.0,40.7
3164,58.0,40,11.0,98.0,40.1
3165,26.0,29,6.0,91.0,39.1
3166,23.0,61,6.0,80.0,39.2
3167,130.0,22,21.0,107.0,41.1
3168,106.0,28,21.0,96.0,40.2
3169,112.0,33,18.0,105.0,40.3
3170,57.0,70,10.0,93.0,39.8
3171,20.0,39,6.0,86.0,39.5
3172,96.0,34,22.0,90.0,40.5
3173,136.0,30,22.0,107.0,40.4
3174,26.0,39,6.0,89.0,38.9
3175,14.0,39,3.0,92.0,38.6
3176,149.0,44,25.0,102.0,41.1
3177,23.0,68,5.0,85.0,39.3
3178,112.0,47,18.0,99.0,40.6
3179,121.0,53,17.0,103.0,40.4
3180,13.0,55,3.0,86.0,38.6
3181,72.0,79,13.0,91.0,40.3
3182,122.0,40,22.0,98.0,40.6
3183,53.0,20,13.0,98.0,40.1
3184,182.0,74,25.0,108.0,40.8
3185,93.0,23,17.0,102.0,40.3
3186,31.0,20,10.0,89.0,39.6
3187,65.0,26,14.0,94.0,39.8
3188,37.0,46,9.0,88.0,39.5
3189,125.0,72,20.0,100.0,40.8
3190,171.0,22,28.0,106.0,41.0
3191,96.0,70,15.0,93.0,40.1
3192,147.0,53,22.0,103.0,40.6
3193,18.0,50,4.0,86.0,38.8
3194,136.0,67,21.0,104.0,40.7
3195,47.0,35,11.0,87.0,39.7
3196,157.0,52,25.0,103.0,40.9
3197,54.0,51,10.0,94.0,39.6
3198,186.0,39,28.0,111.0,40.7
3199,136.0,73,19.0,97.0,40.4
3200,17.0,27,4.0,88.0,38.8
3201,13.0,35,5.0,79.0,39.4
3202,17.0,29,6.0,86.0,39.4
3203,12.0,40,3.0,83.0,38.8
3204,5.0,26,3.0,78.0,38.3
3205,125.0,76,18.0,98.0,40.4
3206,56.0,32,11.0,97.0,40.1
3207,147.0,28,27.0,100.0,40.6
3208,141.0,57,24.0,99.0,40.6
3209,95.0,33,19.0,100.0,40.4
3210,88.0,22,21.0,88.0,40.0
3211,41.0,39,11.0,86.0,40.1
3212,112.0,50,19.0,96.0,40.5
3213,110.0,26,21.0,98.0,40.7
3214,174.0,65,24.0,111.0,40.6
3215,175.0,23,29.0,110.0,40.7
3216,79.0,52,15.0,92.0,40.1
3217,101.0,72,18.0,93.0,40.2
3218,140.0,44,25.0,99.0,40.8
3219,12.0,51,3.0,84.0,38.5
3220,36.0,38,8.0,89.0,39.3
3221,161.0,56,24.0,101.0,40.8
3222,184.0,67,23.0,106.0,41.1
3223,181.0,24,26.0,114.0,40.5
3224,183.0,27,25.0,114.0,40.9
3225,127.0,38,23.0,99.0,40.4
3226,53.0,28,12.0,96.0,40.4
3227,10.0,20,3.0,82.0,38.7
3228,150.0,66,23.0,104.0,40.9
3229,28.0,35,6.0,92.0,39.3
3230,9.0,45,3.0,81.0,38.8
3231,105.0,26,23.0,92.0,41.0
3232,9.0,73,2.0,86.0,38.2
3233,62.0,20,13.0,98.0,39.9
3234,57.0,21,18.0,90.0,40.3
3235,106.0,23,21.0,97.0,40.5
3236,100.0,77,16.0,92.0,39.7
3237,82.0,21,22.0,95.0,41.0
3238,21.0,44,7.0,82.0,39.4
3239,229.0,56,29.0,110.0,40.6
3240,90.0,21,20.0,100.0,40.2
3241,3.0,27,2.0,77.0,38.0
3242,106.0,22,20.0,101.0,40.3
3243,85.0,33,17.0,95.0,40.3
3244,92.0,38,16.0,99.0,40.1
3245,171.0,32,28.0,104.0,40.6
3246,29.0,60,6.0,87.0,39.5
3247,191.0,35,29.0,108.0,40.8
3248,102.0,45,19.0,97.0,40.5
3249,24.0,69,4.0,94.0,38.8
3250,50.0,71,9.0,90.0,39.7
3251,146.0,78,21.0,107.0,40.6
3252,11.0,59,3.0,81.0,38.6
3253,19.0,43,5.0,82.0,39.2
3254,37.0,22,11.0,90.0,39.7
3255,28.0,65,5.0,89.0,39.3
3256,45.0,33,13.0,82.0,40.0
3257,99.0,22,19.0,99.0,40.5
3258,130.0,38,25.0,98.0,40.5
3259,11.0,56,4.0,71.0,38.8
3260,91.0,27,19.0,96.0,40.5
3261,22.0,24,6.0,85.0,39.2
3262,65.0,35,16.0,91.0,40.2
3263,114.0,39,19.0,105.0,40.3
3264,5.0,57,1.0,90.0,37.9
3265,56.0,61,9.0,101.0,39.7
3266,127.0,24,20.0,109.0,40.6
3267,13.0,31,3.0,89.0,38.8
3268,260.0,71,28.0,113.0,40.9
3269,6.0,40,2.0,81.0,38.1
3270,66.0,35,15.0,93.0,40.0
3271,95.0,25,17.0,101.0,40.4
3272,139.0,20,25.0,105.0,40.7
3273,66.0,31,13.0,96.0,40.0
3274,191.0,64,28.0,108.0,40.9
3275,69.0,21,13.0,98.0,40.2
3276,217.0,65,26.0,109.0,40.9
3277,78.0,48,14.0,99.0,40.1
3278,180.0,56,27.0,108.0,41.0
3279,153.0,76,19.0,105.0,40.5
3280,24.0,56,6.0,84.0,39.4
3281,65.0,20,14.0,94.0,40.2
3282,30.0,52,6.0,90.0,39.4
3283,134.0,27,25.0,103.0,40.3
3284,95.0,32,17.0,100.0,40.4
3285,73.0,58,16.0,87.0,40.4
3286,21.0,39,6.0,82.0,39.4
3287,183.0,70,21.0,111.0,40.6
3288,117.0,47,22.0,96.0,40.4
3289,131.0,67,19.0,98.0,40.6
3290,56.0,66,13.0,82.0,40.1
3291,42.0,22,8.0,97.0,39.1
3292,166.0,74,22.0,101.0,40.4
3293,19.0,57,5.0,79.0,39.0
3294,63.0,38,14.0,89.0,39.9
3295,30.0,26,7.0,90.0,39.5
3296,10.0,23,3.0,83.0,38.1
3297,72.0,74,14.0,91.0,40.4
3298,141.0,33,27.0,99.0,40.7
3299,126.0,49,21.0,101.0,40.3
3300,74.0,20,17.0,91.0,40.2
3301,91.0,47,16.0,100.0,40.5
3302,199.0,20,29.0,114.0,40.6
3303,78.0,68,15.0,92.0,40.2
3304,28.0,24,7.0,87.0,39.3
3305,52.0,51,11.0,90.0,40.0
3306,51.0,54,11.0,88.0,39.8
3307,3.0,48,1.0,77.0,37.9
3308,157.0,63,25.0,94.0,40.8
3309,174.0,64,25.0,109.0,40.8
3310,2.0,38,1.0,77.0,37.7
3311,120.0,31,21.0,101.0,40.8
3312,10.0,36,4.0,76.0,39.0
3313,66.0,35,14.0,93.0,40.1
3314,111.0,73,19.0,97.0,40.0
3315,106.0,47,19.0,98.0,40.3
3316,153.0,49,24.0,104.0,40.7
3317,94.0,63,17.0,95.0,40.2
3318,60.0,63,14.0,81.0,40.1
3319,32.0,32,8.0,86.0,39.7
3320,132.0,63,20.0,105.0,40.5
3321,57.0,23,13.0,91.0,40.1
3322,26.0,50,7.0,84.0,39.5
3323,37.0,41,8.0,90.0,39.5
3324,97.0,31,21.0,97.0,40.3
3325,88.0,43,16.0,100.0,40.3
3326,128.0,27,24.0,105.0,40.5
3327,172.0,22,26.0,112.0,40.9
3328,64.0,49,12.0,95.0,39.8
3329,146.0,55,21.0,106.0,40.6
3330,109.0,52,19.0,99.0,40.7
3331,76.0,24,16.0,94.0,40.3
3332,183.0,63,27.0,106.0,40.9
3333,149.0,35,25.0,105.0,40.5
3334,176.0,24,30.0,105.0,40.9
3335,200.0,25,29.0,112.0,40.8
3336,27.0,59,8.0,81.0,39.8
3337,22.0,45,4.0,98.0,39.2
3338,86.0,26,17.0,95.0,40.2
3339,44.0,56,9.0,91.0,39.7
3340,25.0,46,8.0,81.0,39.5
3341,56.0,52,11.0,92.0,39.9
3342,73.0,76,13.0,94.0,39.9
3343,133.0,21,22.0,107.0,40.6
3344,23.0,32,5.0,91.0,39.2
3345,70.0,64,14.0,87.0,40.4
3346,117.0,29,26.0,97.0,40.9
3347,20.0,45,4.0,94.0,39.1
3348,192.0,29,29.0,110.0,40.8
3349,191.0,61,26.0,104.0,40.7
3350,99.0,56,18.0,96.0,40.4
3351,206.0,70,28.0,102.0,41.0
3352,110.0,34,26.0,89.0,40.5
3353,155.0,28,26.0,106.0,41.0
3354,80.0,33,17.0,92.0,40.5
3355,140.0,76,21.0,105.0,40.3
3356,19.0,22,7.0,87.0,39.3
3357,295.0,65,27.0,125.0,40.9
3358,60.0,26,14.0,95.0,39.7
3359,98.0,43,16.0,100.0,40.5
3360,215.0,64,29.0,112.0,41.3
3361,147.0,24,27.0,103.0,40.9
3362,120.0,59,20.0,100.0,40.3
3363,63.0,28,16.0,93.0,40.1
3364,62.0,20,15.0,98.0,40.7
3365,143.0,29,26.0,101.0,40.8
3366,173.0,35,26.0,110.0,40.5
3367,227.0,63,27.0,111.0,40.6
3368,11.0,33,3.0,82.0,38.7
3369,4.0,73,1.0,76.0,37.7
3370,79.0,45,14.0,96.0,40.0
3371,55.0,23,14.0,93.0,40.3
3372,54.0,50,11.0,90.0,40.0
3373,16.0,40,5.0,85.0,39.4
3374,72.0,61,13.0,95.0,40.1
3375,13.0,63,3.0,85.0,38.6
3376,139.0,22,26.0,100.0,40.9
3377,37.0,24,10.0,83.0,40.1
3378,88.0,29,19.0,95.0,40.3
3379,7.0,29,4.0,78.0,38.6
3380,156.0,27,28.0,101.0,40.9
3381,175.0,41,24.0,108.0,40.2
3382,140.0,53,22.0,105.0,40.6
3383,55.0,25,11.0,95.0,39.7
3384,3.0,33,1.0,85.0,37.9
3385,93.0,27,20.0,94.0,40.5
3386,26.0,51,6.0,89.0,39.2
3387,37.0,27,9.0,87.0,39.7
3388,99.0,21,22.0,97.0,40.8
3389,142.0,58,20.0,103.0,40.6
3390,177.0,29,29.0,106.0,40.9
3391,40.0,74,8.0,89.0,39.7
3392,26.0,24,7.0,85.0,39.6
3393,31.0,40,8.0,83.0,39.3
3394,120.0,47,20.0,101.0,40.7
3395,22.0,35,5.0,90.0,39.0
3396,130.0,57,20.0,100.0,40.0
3397,146.0,71,20.0,100.0,40.6
3398,87.0,34,18.0,95.0,40.3
3399,60.0,52,14.0,88.0,40.4
3400,4.0,21,2.0,84.0,38.4
3401,50.0,34,12.0,87.0,39.9
3402,62.0,49,13.0,91.0,39.9
3403,161.0,26,27.0,108.0,40.5
3404,57.0,24,12.0,93.0,40.2
3405,66.0,67,12.0,92.0,40.0
3406,62.0,23,16.0,92.0,40.3
3407,45.0,32,12.0,89.0,40.2
3408,144.0,21,25.0,103.0,40.7
3409,110.0,25,20.0,104.0,40.6
3410,44.0,29,16.0,86.0,40.4
3411,15.0,33,4.0,84.0,38.6
3412,134.0,23,24.0,103.0,40.8
3413,165.0,24,27.0,109.0,40.7
3414,45.0,27,8.0,101.0,39.6
3415,145.0,64,20.0,101.0,40.4
3416,17.0,52,5.0,79.0,39.2
3417,72.0,34,16.0,92.0,40.1
3418,218.0,65,26.0,110.0,40.7
3419,179.0,73,25.0,99.0,40.6
3420,55.0,37,15.0,83.0,40.3
3421,182.0,34,28.0,108.0,40.9
3422,32.0,26,8.0,92.0,39.7
3423,62.0,30,13.0,93.0,40.2
3424,107.0,27,18.0,106.0,39.8
3425,69.0,22,15.0,93.0,40.3
3426,8.0,42,2.0,84.0,38.5
3427,101.0,71,14.0,101.0,40.1
3428,46.0,46,9.0,91.0,39.7
3429,243.0,65,29.0,108.0,41.3
3430,200.0,25,29.0,114.0,41.1
3431,162.0,73,28.0,96.0,40.6
3432,6.0,53,2.0,74.0,38.1
3433,135.0,31,25.0,102.0,40.8
3434,51.0,21,12.0,90.0,39.9
3435,3.0,26,2.0,77.0,37.9
3436,164.0,42,27.0,103.0,40.9
3437,81.0,20,19.0,98.0,40.5
3438,53.0,65,11.0,87.0,39.6
3439,108.0,53,20.0,96.0,40.9
3440,155.0,22,25.0,108.0,40.6
3441,13.0,38,7.0,75.0,39.4
3442,122.0,27,23.0,100.0,40.7
3443,127.0,34,23.0,101.0,40.4
3444,132.0,41,21.0,105.0,40.5
3445,81.0,36,17.0,96.0,40.5
3446,178.0,52,26.0,103.0,40.9
3447,135.0,21,25.0,106.0,40.5
3448,134.0,35,24.0,100.0,40.7
3449,183.0,66,27.0,106.0,41.2
3450,280.0,49,30.0,119.0,40.8
3451,107.0,42,22.0,94.0,40.7
3452,121.0,52,20.0,103.0,40.3
3453,72.0,53,13.0,95.0,39.8
3454,124.0,38,24.0,98.0,40.8
3455,192.0,69,25.0,105.0,41.1
3456,167.0,25,26.0,108.0,40.7
3457,103.0,23,19.0,100.0,40.4
3458,60.0,22,13.0,93.0,39.9
3459,59.0,41,11.0,97.0,39.9
3460,92.0,64,17.0,94.0,40.3
3461,38.0,31,9.0,89.0,39.7
3462,209.0,34,28.0,117.0,40.9
3463,198.0,53,30.0,106.0,41.1
3464,108.0,21,21.0,97.0,40.2
3465,162.0,33,27.0,103.0,40.7
3466,21.0,32,6.0,91.0,39.3
3467,26.0,45,6.0,90.0,39.3
3468,53.0,73,10.0,90.0,39.9
3469,145.0,36,26.0,101.0,40.8
3470,157.0,35,26.0,107.0,40.6
3471,185.0,46,26.0,112.0,40.9
3472,106.0,28,19.0,103.0,40.3
3473,4.0,66,1.0,83.0,37.7
3474,115.0,50,22.0,94.0,40.6
3475,46.0,33,10.0,92.0,39.8
3476,121.0,26,23.0,103.0,40.2
3477,108.0,28,19.0,101.0,40.5
3478,131.0,55,18.0,103.0,40.0
3479,55.0,38,13.0,90.0,40.0
3480,15.0,56,4.0,83.0,38.5
3481,62.0,72,11.0,94.0,39.8
3482,183.0,56,25.0,106.0,40.9
3483,158.0,59,22.0,104.0,40.5
3484,73.0,75,13.0,95.0,40.3
3485,67.0,38,15.0,94.0,40.0
3486,28.0,22,8.0,83.0,39.6
3487,9.0,33,3.0,78.0,39.0
3488,104.0,57,18.0,98.0,40.6
3489,228.0,61,27.0,113.0,40.7
3490,21.0,57,5.0,80.0,39.2
3491,69.0,22,16.0,97.0,40.0
3492,104.0,51,15.0,104.0,40.4
3493,162.0,33,24.0,111.0,40.9
3494,78.0,43,15.0,96.0,40.0
3495,26.0,60,6.0,84.0,39.3
3496,115.0,22,20.0,107.0,40.3
3497,147.0,50,26.0,97.0,41.0
3498,36.0,27,10.0,90.0,40.0
3499,85.0,65,17.0,91.0,40.2
3500,61.0,65,13.0,83.0,40.1
3501,95.0,27,19.0,101.0,40.0
3502,137.0,36,23.0,104.0,40.9
3503,179.0,39,28.0,107.0,40.7
3504,11.0,29,4.0,83.0,38.6
3505,19.0,37,5.0,87.0,39.1
3506,150.0,33,25.0,104.0,40.8
3507,128.0,38,23.0,98.0,40.8
3508,248.0,78,29.0,107.0,40.6
3509,34.0,70,6.0,90.0,39.3
3510,161.0,47,24.0,104.0,40.7
3511,36.0,29,10.0,89.0,39.9
3512,65.0,29,11.0,102.0,40.0
3513,168.0,21,27.0,109.0,40.9
3514,89.0,53,17.0,92.0,40.5
3515,116.0,40,22.0,96.0,40.7
3516,28.0,22,11.0,86.0,40.1
3517,25.0,32,6.0,88.0,38.8
3518,79.0,21,16.0,97.0,40.2
3519,72.0,60,14.0,93.0,40.1
3520,129.0,56,25.0,93.0,40.8
3521,37.0,54,8.0,87.0,39.5
3522,55.0,77,9.0,98.0,39.6
3523,64.0,37,12.0,98.0,39.7
3524,33.0,64,6.0,88.0,39.6
3525,117.0,41,19.0,103.0,40.6
3526,7.0,60,2.0,81.0,37.7
3527,146.0,38,25.0,101.0,41.0
3528,114.0,49,20.0,100.0,40.6
3529,48.0,22,11.0,96.0,39.6
3530,112.0,40,19.0,99.0,40.7
3531,6.0,38,2.0,84.0,38.0
3532,105.0,47,20.0,94.0,40.5
3533,28.0,53,6.0,89.0,39.7
3534,203.0,37,28.0,112.0,40.8
3535,149.0,48,27.0,99.0,40.3
3536,47.0,54,9.0,92.0,39.9
3537,164.0,44,24.0,106.0,40.7
3538,157.0,44,25.0,106.0,40.8
3539,168.0,32,29.0,104.0,40.7
3540,4.0,33,2.0,77.0,38.1
3541,7.0,47,2.0,79.0,38.3
3542,133.0,32,24.0,101.0,40.6
3543,61.0,52,11.0,98.0,39.9
3544,142.0,47,25.0,99.0,40.3
3545,52.0,20,15.0,92.0,40.3
3546,22.0,40,6.0,82.0,39.0
3547,160.0,35,25.0,108.0,40.5
3548,162.0,29,27.0,105.0,40.6
3549,81.0,59,13.0,96.0,40.4
3550,152.0,28,28.0,104.0,40.9
3551,224.0,70,24.0,113.0,40.9
3552,112.0,52,18.0,100.0,40.4
3553,152.0,40,24.0,108.0,40.8
3554,140.0,29,23.0,106.0,40.7
3555,214.0,40,29.0,116.0,40.9
3556,183.0,53,24.0,108.0,40.8
3557,46.0,79,9.0,89.0,39.8
3558,8.0,26,3.0,84.0,38.8
3559,144.0,31,22.0,109.0,40.7
3560,11.0,21,3.0,84.0,38.7
3561,131.0,39,22.0,102.0,40.5
3562,91.0,21,16.0,104.0,40.3
3563,22.0,48,5.0,87.0,39.3
3564,52.0,20,12.0,100.0,40.1
3565,131.0,56,19.0,103.0,40.3
